ticker,Date,close,high,low,open,volume,ret_1d
,,ivv,ivv,ivv,ivv,ivv,
IVV,2024-11-21,588.93212890625,590.4526803302293,582.8501039987867,588.8136522060462,4175400,
IVV,2024-11-22,590.877197265625,591.4992300366614,588.6063136276706,589.0901035022957,3302700,0.0033027037648418744
IVV,2024-11-25,592.624755859375,596.1298821842987,590.5810027787157,594.8462842419137,4637900,0.002957566482235441
IVV,2024-11-26,596.1200561523438,596.6334953784518,593.4246207409163,594.1354809652321,4413200,0.005897999127458142
IVV,2024-11-27,594.20458984375,596.1496325797984,592.6643324608443,595.8336746214052,4669400,-0.003213222385029524
IVV,2024-11-29,597.4134521484375,598.6476346498772,594.7574889948265,595.0043254951145,3132700,0.0054002650930906615
IVV,2024-12-02,599.0326538085938,599.6151541435133,597.8181773706012,598.30196722046,6048800,0.002710353532102916
IVV,2024-12-03,599.279541015625,599.5362003510728,597.7195174850455,598.7364525133813,4839900,0.00041214315356863374
IVV,2024-12-04,602.9722290039062,603.1894162030673,600.3063826861245,600.9777707510115,7524500,0.006161878948884425
IVV,2024-12-05,602.014404296875,603.8014979890335,601.6984463731527,602.9228059261313,3119000,-0.001588505508145155
IVV,2024-12-06,603.1005249023438,604.3445904030062,602.3303661589575,602.7450345715741,4985800,0.0018041438837950174
IVV,2024-12-09,599.9903564453125,603.120226112101,599.4078561045309,603.0215156260468,2973800,-0.005156965263021229
IVV,2024-12-10,598.252685546875,601.0172423594705,597.5022929271379,600.6914615610206,4489100,-0.0028961647129338575
IVV,2024-12-11,602.863525390625,603.7422173920321,600.809829161563,601.096137761706,4892100,0.0077071778449855355
IVV,2024-12-12,599.66455078125,602.4488736482198,599.66455078125,601.9157285190272,5830800,-0.005306299808571446
IVV,2024-12-13,599.5559692382812,602.4291798159404,598.1638379082232,601.7281424685284,9728800,-0.00018107047152826627
IVV,2024-12-16,602.1132202148438,603.1104493039119,600.6025519283584,601.303589273846,23494300,0.004265241458293545
IVV,2024-12-17,599.4915161132812,600.4823293158399,598.2133888527784,599.5113517291528,20235900,-0.004354171297928033
IVV,2024-12-18,581.8649291992188,601.7307203881285,581.3001584574106,599.3032161214061,33342500,-0.029402562739072602
IVV,2024-12-19,581.4389038085938,588.3448425083562,581.3397862078992,586.8190120122468,19020700,-0.0007321723122432067
IVV,2024-12-20,587.8792114257812,593.07106290495,578.3079220719159,579.1600673823684,16782900,0.011076499310592514
IVV,2024-12-23,592.1495971679688,592.6450037527474,585.0553410082555,588.2259552457255,16542300,0.007264052987739689
IVV,2024-12-24,598.807861328125,598.807861328125,592.8134534600041,593.3881420587223,2365700,0.011244226445479732
IVV,2024-12-26,598.5205078125,599.7788598669955,595.4787041798073,596.7965026044282,10375300,-0.00047987599058518793
IVV,2024-12-27,592.0406494140625,595.0526998170036,588.1566180694865,594.8545250791066,7034200,-0.010826460102629332
IVV,2024-12-30,585.55078125,589.1078273419181,581.8451494587697,585.3526669842504,3730600,-0.010961862450636572
IVV,2024-12-31,583.2718505859375,587.9682950212181,581.8549951046834,587.2945493676839,7228800,-0.003891943682830634
IVV,2025-01-02,582.05322265625,588.4538371830572,577.9710771367061,586.7298319021594,9400400,-0.0020892966606622654
IVV,2025-01-03,589.1473388671875,589.9598128330081,583.8564309944938,584.9166082252195,5867300,0.0121880885369261
IVV,2025-01-06,592.803466796875,597.0243402870561,590.9506511341984,593.645694218185,4188000,0.00620579554295797
IVV,2025-01-07,586.1353759765625,595.052694837351,584.1834425125484,594.7752381117292,3810700,-0.011248400513483081
IVV,2025-01-08,586.7496948242188,587.9188471901065,582.5783493143733,586.0561134615556,5303600,0.0010480835534498745
IVV,2025-01-10,577.9710693359375,583.2818134679172,575.9894429755477,583.2818134679172,5881200,-0.014961448750154371
IVV,2025-01-13,578.813232421875,579.140217701963,572.6900142667512,573.1953386611317,3658800,0.001457102492872453
IVV,2025-01-14,579.6157836914062,582.3405198950338,575.8308701443439,581.7460561858351,4063200,0.0013865461682229796
IVV,2025-01-15,590.1580200195312,591.2974792905778,579.6157539711039,587.7305157949754,5156300,0.018188318235546452
IVV,2025-01-16,589.1573486328125,591.7136636584788,588.3647101562823,591.5452423448954,4562400,-0.0016955990646125851
IVV,2025-01-17,594.7454833984375,596.6973561853125,593.0115604666839,594.2500768465079,4002700,0.009484961493890776
IVV,2025-01-21,600.1355590820312,600.3931801863987,596.0731887332324,598.0647329137556,7109800,0.009062827434677345
IVV,2025-01-22,603.7024536132812,605.129226999959,602.7710868126105,603.3061646291377,3865300,0.005943481397279626
IVV,2025-01-23,607.0712890625,607.0712890625,602.8603327590687,603.1774002553188,4935900,0.005580291133580051
IVV,2025-01-24,605.27783203125,608.1511537501597,604.158208385008,607.1207298920892,4319400,-0.002954277468828481
IVV,2025-01-27,596.8361206054688,596.9946845773518,592.0307009510933,592.1792866409929,4649800,-0.013946837268848489
IVV,2025-01-28,601.9090576171875,602.7016960249172,594.6365231213645,597.9854763328738,5644500,0.008499715142194164
IVV,2025-01-29,599.352783203125,601.4533628130938,596.6181895833416,601.0371777295813,5827800,-0.004246944586915102
IVV,2025-01-30,602.3549194335938,603.9005854531841,598.0845173844772,601.3442707180965,2901100,0.005008963526329957
IVV,2025-01-31,599.1050415039062,607.2693925062617,598.4115206913807,604.8319704318945,5415400,-0.005395287437418794
IVV,2025-02-03,595.1616821289062,597.5991044389089,587.8891469060729,590.1085588593565,4540200,-0.006582083444167219
IVV,2025-02-04,599.134765625,599.6202543597989,594.676106751152,595.1516776792112,3340800,0.006675637251850608
IVV,2025-02-05,601.5919799804688,601.7108727158949,595.9740865710689,598.0052413547704,2787600,0.004101271527626071
IVV,2025-02-06,603.8015747070312,603.8015747070312,600.0463540597414,603.3061681181592,5303600,0.003672912538884354
IVV,2025-02-07,598.2529907226562,605.476057565647,597.4504344594837,604.2375410808476,4828400,-0.009189416220166668
IVV,2025-02-10,602.1666870117188,602.8205970766453,600.1553073058595,601.4037415406087,2091800,0.006541875008990727
IVV,2025-02-11,602.6422729492188,603.1674329552287,599.8184796142774,599.907618933584,3962700,0.000789791178685384
IVV,2025-02-12,600.640869140625,601.8793855940195,595.9840351809744,596.5784988888292,4838800,-0.003321047822946843
IVV,2025-02-13,607.0414428710938,607.2792283383333,600.5813826048333,601.8297563078412,3370400,0.010656240790984484
IVV,2025-02-14,607.0514526367188,608.289969194901,606.4173176450636,607.2892381399791,2797300,1.6489427109966925e-05
IVV,2025-02-18,608.8348388671875,608.8348388671875,605.743506708587,608.2205395583909,3723600,0.0029377843059639197
IVV,2025-02-19,610.1922607421875,610.5588567736404,606.9225894072209,607.4576672175633,3210800,0.002229540407913566
IVV,2025-02-20,607.82421875,608.9933709369366,604.3662302742737,608.8843960111175,2625900,-0.0038808128921649088
