ticker,Date,close,high,low,open,volume,ret_1d
,,vwo,vwo,vwo,vwo,vwo,
VWO,2024-11-21,43.92903518676758,43.97741444162052,43.72583641062437,43.90000468097538,7958500,
VWO,2024-11-22,43.93870544433594,43.93870544433594,43.76453719030411,43.84194694369612,9676600,0.00022013362067352382
VWO,2024-11-25,43.95806121826172,44.083850231518625,43.83227220500482,44.06449779170214,7512400,0.0004405176194892668
VWO,2024-11-26,43.72583770751953,43.92903648968956,43.66778407641437,43.90968404895429,6829600,-0.005282842425400558
VWO,2024-11-27,43.89033126831055,44.11287879839168,43.72583736888498,44.064499542478494,6838300,0.0037619304606879567
VWO,2024-11-29,44.093528747558594,44.12255556445955,43.57102389673637,43.57102389673637,5041200,0.0046296638320149075
VWO,2024-12-02,44.316078186035156,44.37413551342224,44.10320870115116,44.12255745251253,7995000,0.005047213157982622
VWO,2024-12-03,44.49991989135742,44.51926864069586,44.2483418567505,44.3451040589457,6459700,0.004148420005726017
VWO,2024-12-04,44.56765365600586,44.62570728891701,44.470891449319325,44.56765365600586,5962800,0.001522109810844663
VWO,2024-12-05,44.85792922973633,44.91598285790548,44.77084509638212,44.79019753613866,8518300,0.00651314462212782
VWO,2024-12-06,44.877281188964844,45.09015064180656,44.8385763098662,45.080476267582114,5264300,0.00043140554102283346
VWO,2024-12-09,45.970672607421875,46.30933480905417,45.931971414147526,45.96099823187852,8016800,0.024364029849604396
VWO,2024-12-10,45.11918640136719,45.47719734697342,45.109508334915176,45.47719734697342,4972700,-0.018522378676643858
VWO,2024-12-11,45.196590423583984,45.23529530543141,45.00306970544756,45.16756360774876,10085600,0.0017155456113111534
VWO,2024-12-12,44.9256591796875,45.157881065552125,44.90630674068206,44.99339087065638,5510300,-0.005994506252735121
VWO,2024-12-13,44.94501495361328,45.022421024278245,44.80955156162415,44.983719834496064,5686500,0.0004308400651031885
VWO,2024-12-16,44.71278762817383,44.88695589430209,44.703113253878016,44.74181813326218,7880700,-0.005166920640234052
VWO,2024-12-17,44.60634994506836,44.693434075964774,44.36444999158946,44.50959144011695,9017700,-0.0023804752231194604
VWO,2024-12-18,43.571022033691406,44.60635362469877,43.55166959288464,44.48056829610583,10539000,-0.023210325719363545
VWO,2024-12-19,43.75486755371094,44.05482115282834,43.75486755371094,44.016119963042634,11289300,0.00421944474649627
VWO,2024-12-20,43.99864196777344,44.177015136902796,43.61216424785063,43.820268798644086,12254500,0.005571366745957151
VWO,2024-12-23,44.18692398071289,44.206743642156226,43.87972489866194,43.949091823606686,12668200,0.004279268734643127
VWO,2024-12-24,44.365299224853516,44.42475821195961,44.167106381380606,44.42475821195961,6401300,0.004036833254527528
VWO,2024-12-26,44.256290435791016,44.34547702123221,44.13737624860737,44.256290435791016,9727900,-0.002457073229913731
VWO,2024-12-27,44.097740173339844,44.12746777727133,43.89954732663032,44.03828118526275,11621300,-0.0035825474952809744
VWO,2024-12-30,43.71126174926758,43.91936251602061,43.64189482701657,43.90945457579064,9244100,-0.008764132188023521
VWO,2024-12-31,43.64189910888672,43.82027229223696,43.59235184244812,43.73108570056184,8915800,-0.0015868368380379527
VWO,2025-01-02,43.52297592163086,43.75090012434163,43.44370106086449,43.59234662259522,9015000,-0.0027249773654245413
VWO,2025-01-03,43.74099349975586,43.780632824863694,43.552712375814814,43.65180690837029,7090300,0.005009252550137511
